date,feature,attribution_value
2023-09-15,olr_anomaly,1.2872
2023-09-15,satellite_proxy,0.642
2023-09-15,rainfall_anomaly,-0.0334
2023-09-15,lps_flag,-0.0105
2023-09-15,wd_flag,0.0
2023-09-15,trough_position_lat,0.035
2023-09-15,zonal_shear_850,0.8323
2023-09-15,orographic_index,0.9302
2023-09-15,coastal_convergence_index,0.2815
2023-09-16,mslp_anomaly,0.5731
2023-09-16,olr_anomaly,1.2872
2023-09-16,satellite_proxy,0.6417
2023-09-16,rainfall_anomaly,-0.0128
2023-09-16,lps_flag,-0.0105
2023-09-16,wd_flag,0.0
2023-09-16,trough_position_lat,0.035
2023-09-16,zonal_shear_850,0.8323
2023-09-16,orographic_index,0.9317
2023-09-16,coastal_convergence_index,0.2925
2023-09-17,mslp_anomaly,0.7071
2023-09-17,olr_anomaly,1.2872
2023-09-17,satellite_proxy,0.6417
2023-09-17,rainfall_anomaly,-0.0334
2023-09-17,lps_flag,-0.0105
2023-09-17,wd_flag,0.0
2023-09-17,trough_position_lat,-0.0284
2023-09-17,zonal_shear_850,0.8323
2023-09-17,orographic_index,0.9224
2023-09-17,coastal_convergence_index,0.2517
2023-09-18,mslp_anomaly,0.1817
2023-09-18,olr_anomaly,0.0592
2023-09-18,satellite_proxy,0.0279
2023-09-18,rainfall_anomaly,-0.0243
2023-09-18,lps_flag,0.0369
2023-09-18,wd_flag,0.0385
2023-09-18,trough_position_lat,0.0789
2023-09-18,zonal_shear_850,0.773
2023-09-18,orographic_index,0.7456
2023-09-18,coastal_convergence_index,0.956
2023-09-19,mslp_anomaly,0.1257
2023-09-19,olr_anomaly,0.058
2023-09-19,satellite_proxy,0.032
2023-09-19,rainfall_anomaly,-0.02
2023-09-19,lps_flag,0.0369
2023-09-19,wd_flag,0.0385
2023-09-19,trough_position_lat,-0.0235
2023-09-19,zonal_shear_850,0.8623
2023-09-19,orographic_index,0.5513
2023-09-19,coastal_convergence_index,2.0343
2023-09-20,mslp_anomaly,-0.0
2023-09-20,olr_anomaly,-0.0
2023-09-20,satellite_proxy,0.0
2023-09-20,rainfall_anomaly,0.0
2023-09-20,lps_flag,10.3325
2023-09-20,wd_flag,0.0
2023-09-20,trough_position_lat,0.0
2023-09-20,zonal_shear_850,0.0
2023-09-20,orographic_index,0.0
2023-09-20,coastal_convergence_index,-0.0
2023-09-21,mslp_anomaly,-0.0
2023-09-21,olr_anomaly,-0.0
2023-09-21,satellite_proxy,0.0
2023-09-21,rainfall_anomaly,0.0
2023-09-21,lps_flag,10.3325
2023-09-21,wd_flag,0.0
2023-09-21,trough_position_lat,0.0
2023-09-21,zonal_shear_850,0.0
2023-09-21,orographic_index,0.0
2023-09-21,coastal_convergence_index,-0.0
2023-09-22,mslp_anomaly,0.0037
2023-09-22,olr_anomaly,0.0171
2023-09-22,satellite_proxy,1e-04
2023-09-22,rainfall_anomaly,8.0474
2023-09-22,lps_flag,0.0
2023-09-22,wd_flag,0.0
2023-09-22,trough_position_lat,0.0
2023-09-22,zonal_shear_850,0.0071
2023-09-22,orographic_index,-0.0476
2023-09-22,coastal_convergence_index,-0.0179
2023-09-23,mslp_anomaly,0.0037
2023-09-23,olr_anomaly,0.0171
2023-09-23,satellite_proxy,1e-04
2023-09-23,rainfall_anomaly,8.0474
2023-09-23,lps_flag,0.0
2023-09-23,wd_flag,0.0
2023-09-23,trough_position_lat,0.0
2023-09-23,zonal_shear_850,0.0071
2023-09-23,orographic_index,-0.0476
2023-09-23,coastal_convergence_index,-0.0179
2023-09-24,mslp_anomaly,0.0037
2023-09-24,olr_anomaly,0.0171
2023-09-24,satellite_proxy,1e-04
2023-09-24,rainfall_anomaly,8.0468
2023-09-24,lps_flag,0.0
2023-09-24,wd_flag,0.0
2023-09-24,trough_position_lat,0.0
2023-09-24,zonal_shear_850,0.0071
2023-09-24,orographic_index,-0.0476
2023-09-24,coastal_convergence_index,-0.0179
2023-09-25,mslp_anomaly,0.0037
2023-09-25,olr_anomaly,0.0171
2023-09-25,satellite_proxy,1e-04
2023-09-25,rainfall_anomaly,8.0474
2023-09-25,lps_flag,0.0
2023-09-25,wd_flag,0.0
2023-09-25,trough_position_lat,0.0
2023-09-25,zonal_shear_850,0.0071
2023-09-25,orographic_index,-0.0476
2023-09-25,coastal_convergence_index,-0.0179
2023-09-26,mslp_anomaly,-0.0
2023-09-26,olr_anomaly,-0.0
2023-09-26,satellite_proxy,-0.0
2023-09-26,rainfall_anomaly,-0.0
2023-09-26,lps_flag,0.0
2023-09-26,wd_flag,13.1153
2023-09-26,trough_position_lat,-0.0
2023-09-26,zonal_shear_850,0.0
2023-09-26,orographic_index,0.0
2023-09-26,coastal_convergence_index,-0.0
2023-09-27,mslp_anomaly,-0.0
2023-09-27,olr_anomaly,-0.0
2023-09-27,satellite_proxy,-0.0
2023-09-27,rainfall_anomaly,-0.0
2023-09-27,lps_flag,0.0
2023-09-27,wd_flag,13.1153
2023-09-27,trough_position_lat,-0.0
2023-09-27,zonal_shear_850,0.0
2023-09-27,orographic_index,0.0
2023-09-27,coastal_convergence_index,-0.0
2023-09-28,mslp_anomaly,0.0037
2023-09-28,olr_anomaly,0.0171
2023-09-28,satellite_proxy,1e-04
2023-09-28,rainfall_anomaly,8.0474
2023-09-28,lps_flag,0.0
2023-09-28,wd_flag,0.0
2023-09-28,trough_position_lat,0.0
2023-09-28,zonal_shear_850,0.0071
2023-09-28,orographic_index,-0.0476
2023-09-28,coastal_convergence_index,-0.0179
2023-09-29,mslp_anomaly,0.0037
2023-09-29,olr_anomaly,0.0171
2023-09-29,satellite_proxy,1e-04
2023-09-29,rainfall_anomaly,8.0474
2023-09-29,lps_flag,0.0
2023-09-29,wd_flag,0.0
2023-09-29,trough_position_lat,0.0
2023-09-29,zonal_shear_850,0.0071
2023-09-29,orographic_index,-0.0476
2023-09-29,coastal_convergence_index,-0.0179
2023-09-30,mslp_anomaly,0.0037
2023-09-30,olr_anomaly,0.0171
2023-09-30,satellite_proxy,1e-04
2023-09-30,rainfall_anomaly,8.0474
2023-09-30,lps_flag,0.0
2023-09-30,wd_flag,0.0
2023-09-30,trough_position_lat,0.0
2023-09-30,zonal_shear_850,0.0071
2023-09-30,orographic_index,-0.0476
2023-09-30,coastal_convergence_index,-0.0179
